20240528,昌平,南口,丰景高苑,20555元/m2,5套在售二手房,昌平南口/板楼/2000-2001年
20240528,昌平,南口,南厂北区,22786元/m2,16套在售二手房,昌平南口/板楼/1900-2009年
20240528,昌平,南口,南厂住宅西区,22264元/m2,12套在售二手房,昌平南口/塔楼/板楼/1990-2005年
20240528,昌平,南口,南厂东区,22928元/m2,19套在售二手房,昌平南口/板楼/1970-1998年
20240528,昌平,南口,南口镇南大街,20972元/m2,6套在售二手房,昌平南口/板楼/1979-1997年
20240528,昌平,南口,南厂住宅中区,23131元/m2,14套在售二手房,昌平南口/板楼/1960-2010年
20240528,昌平,南口,玉龙嘉苑,25287元/m2,3套在售二手房,昌平南口/板楼/塔板结合/2008-2013年
20240528,昌平,南口,南农家园,22688元/m2,28套在售二手房,昌平南口/板楼/1989-2008年
20240528,昌平,南口,鹿牌家园小区,29559元/m2,6套在售二手房,昌平南口/塔楼/板楼/1980-2005年
20240528,昌平,南口,水泥机械厂宿舍,23656元/m2,1套在售二手房,昌平南口/板楼/1979-1999年
20240528,昌平,南口,兴隆小区,23033元/m2,4套在售二手房,昌平南口/板楼/1996-2010年
20240528,昌平,南口,南辛路供销社宿舍楼,24604元/m2,1套在售二手房,昌平南口/板楼/1997-2006年
20240528,昌平,南口,供电局家属楼,20462元/m2,3套在售二手房,昌平南口/板楼/1995-2005年
20240528,昌平,南口,南大街6号院,19799元/m2,2套在售二手房,昌平南口/塔板结合/1983-2005年
20240528,昌平,南口,丁字街,17525元/m2,1套在售二手房,昌平南口/板楼/1992-2009年
20240528,昌平,南口,南口小学教师楼,26645元/m2,1套在售二手房,昌平南口/板楼/1990-1994年
20240528,昌平,南口,游览路7号院,22853元/m2,1套在售二手房,昌平南口/板楼/1999年
20240528,昌平,南口,旺和家园,暂无数据,1套在售二手房,昌平南口/板楼/2018年
20240528,昌平,南口,南口中学楼,22492元/m2,1套在售二手房,昌平南口/未知类型/未知
20240528,昌平,南口,新西广街,24268元/m2,11套在售二手房,昌平南口/板楼/1979-2013年
20240528,昌平,南口,水厂路,19973元/m2,5套在售二手房,昌平南口/板楼/1987-2014年
20240528,昌平,南口,化肥厂宿舍,暂无数据,0套在售二手房,昌平南口/板楼/1998年
20240528,昌平,南口,钢圈厂宿舍,19448元/m2,0套在售二手房,昌平南口/板楼/塔板结合/1981-1993年
20240528,昌平,南口,玻璃厂小区,暂无数据,0套在售二手房,昌平南口/板楼/1980-1998年
20240528,昌平,南口,南辛路7号院,18924元/m2,0套在售二手房,昌平南口/板楼/1980-2016年
20240528,昌平,南口,工商宿舍楼,暂无数据,0套在售二手房,昌平南口/板楼/1992-2001年
20240528,昌平,南口,南口镇西中街,暂无数据,0套在售二手房,昌平南口/塔板结合/1951年
20240528,昌平,南口,兴隆街,22947元/m2,0套在售二手房,昌平南口/板楼/1990-2003年
20240528,昌平,南口,东升街49号,暂无数据,0套在售二手房,昌平南口/板楼/1981-1990年
20240528,昌平,南口,南口镇福元街,暂无数据,0套在售二手房,昌平南口/板楼/未知
20240528,昌平,南口,南口镇粮食局宿舍楼,17307元/m2,0套在售二手房,昌平南口/板楼/1985-2003年
20240528,昌平,南口,南口镇南辛路2号,20229元/m2,0套在售二手房,昌平南口/板楼/1988年
