20240528,东城,天坛,西园子一巷,160305元/m2,1套在售二手房,东城天坛/平房/未知
20240528,东城,天坛,天坛路,86857元/m2,1套在售二手房,东城天坛/板楼/1991年
20240528,东城,天坛,天坛西里东区,86783元/m2,10套在售二手房,东城天坛/板楼/塔板结合/1970-2001年
20240528,东城,天坛,西草市东街甲34号院,94489元/m2,8套在售二手房,东城天坛/板楼/平房/1977-1995年
20240528,东城,天坛,东晓市街,105439元/m2,5套在售二手房,东城天坛/板楼/平房/1945-2021年
20240528,东城,天坛,复康南里,92089元/m2,2套在售二手房,东城天坛/板楼/塔板结合/1978-1999年
20240528,东城,天坛,水道子胡同,92140元/m2,2套在售二手房,东城天坛/板楼/平房/1949-2006年
20240528,东城,天坛,天坛北里,86149元/m2,2套在售二手房,东城天坛/板楼/塔板结合/1980年
20240528,东城,天坛,天坛东里南区,90631元/m2,7套在售二手房,东城天坛/板楼/塔板结合/1970-1998年
20240528,东城,天坛,天坛南里西区,89481元/m2,1套在售二手房,东城天坛/板楼/塔板结合/1980-1982年
20240528,东城,天坛,天坛南里东区,73354元/m2,2套在售二手房,东城天坛/板楼/1970-1980年
20240528,东城,天坛,天坛东里北区,85043元/m2,1套在售二手房,东城天坛/板楼/1978-1997年
20240528,东城,天坛,天坛东里中区,84206元/m2,9套在售二手房,东城天坛/板楼/塔板结合/1970-1993年
20240528,东城,天坛,永定门东街中里,81150元/m2,2套在售二手房,东城天坛/板楼/塔板结合/1970-1999年
20240528,东城,天坛,永定门东街东里,84383元/m2,4套在售二手房,东城天坛/板楼/塔板结合/1970-1980年
20240528,东城,天坛,永定门东街西里,81247元/m2,5套在售二手房,东城天坛/板楼/1970-1999年
20240528,东城,天坛,金鱼池西区,89234元/m2,28套在售二手房,东城天坛/板楼/2002-2003年
20240528,东城,天坛,金鱼池东区,82521元/m2,8套在售二手房,东城天坛/板楼/1976-2003年
20240528,东城,天坛,刷子市胡同,130882元/m2,1套在售二手房,东城天坛/平房/未知
20240528,东城,天坛,西园子三巷,149778元/m2,1套在售二手房,东城天坛/平房/2021年
20240528,东城,天坛,磁器口大街,118644元/m2,0套在售二手房,东城天坛/平房/1949-1992年
20240528,东城,天坛,天坛西里北区,81157元/m2,1套在售二手房,东城天坛/板楼/1980-1989年
20240528,东城,天坛,金鱼池中区,85159元/m2,24套在售二手房,东城天坛/板楼/塔板结合/1978-2002年
20240528,东城,天坛,前门前,110138元/m2,4套在售二手房,东城天坛/塔楼/板楼/塔板结合/2000-2010年
20240528,东城,天坛,北京大都市,暂无数据,0套在售二手房,东城天坛/塔楼/2002年
20240528,东城,天坛,粉厂胡同,暂无数据,0套在售二手房,东城天坛/平房/1930-1999年
20240528,东城,天坛,复康里,暂无数据,0套在售二手房,东城天坛/板楼/1970年
20240528,东城,天坛,兴旺胡同,暂无数据,0套在售二手房,东城天坛/平房/未知
20240528,东城,天坛,圣德堡酒店,暂无数据,0套在售二手房,东城天坛/板楼/未知
20240528,东城,天坛,万商汇数码城,暂无数据,0套在售二手房,东城天坛/板楼/2002年
20240528,东城,天坛,西园子街,123288元/m2,0套在售二手房,东城天坛/平房/1970-2021年
20240528,东城,天坛,粉厂胡同,暂无数据,0套在售二手房,东城天坛/平房/1930-1999年
20240528,东城,天坛,前门前酒店公寓,暂无数据,0套在售二手房,东城天坛/塔板结合/2009-2010年
20240528,东城,天坛,复康里,暂无数据,0套在售二手房,东城天坛/板楼/1970年
20240528,东城,天坛,兴旺胡同,暂无数据,0套在售二手房,东城天坛/平房/未知
20240528,东城,天坛,美博汇,暂无数据,0套在售二手房,东城天坛/未知类型/未知
20240528,东城,天坛,清华街,暂无数据,0套在售二手房,东城天坛/平房/1960-1980年
20240528,东城,天坛,燕京大厦,暂无数据,0套在售二手房,东城天坛/未知类型/未知
20240528,东城,天坛,北京大都市,暂无数据,0套在售二手房,东城天坛/塔楼/2002年
20240528,东城,天坛,精忠街,暂无数据,0套在售二手房,东城天坛/板楼/1990年
20240528,东城,天坛,天桥西草市东街,暂无数据,0套在售二手房,东城天坛/板楼/1949-1998年
20240528,东城,天坛,西园子二巷,暂无数据,0套在售二手房,东城天坛/平房/1970年
20240528,东城,天坛,东晓市胡同,147287元/m2,0套在售二手房,东城天坛/平房/1949-2007年
20240528,东城,天坛,山涧口一巷,暂无数据,0套在售二手房,东城天坛/平房/未知
